STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/4/2010,,65,70,62
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/5/2010,,65,71,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/6/2010,,65,72,61
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/7/2010,,65,69,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/8/2010,,64,69,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/9/2010,,65,,55
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/10/2010,,68,81,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/11/2010,,65,70,61
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/12/2010,,65,70,61
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/13/2010,,64,69,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/14/2010,,64,74,52
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/15/2010,,67,77,58
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/16/2010,,68,76,62
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/17/2010,,69,,51
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/18/2010,,75,93,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/19/2010,,78,95,63
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/20/2010,,74,87,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/21/2010,,67,,64
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/22/2010,,67,71,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/23/2010,,67,73,51
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/24/2010,,67,,51
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/25/2010,,69,83,58
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/26/2010,,70,83,58
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/27/2010,,69,79,62
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/28/2010,,67,73,64
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/29/2010,,67,73,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",4/30/2010,,67,73,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/1/2010,,67,72,60
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/2/2010,,67,72,62
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/3/2010,,67,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/4/2010,,67,78,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/5/2010,,68,76,55
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/6/2010,,70,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/7/2010,,77,91,63
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/8/2010,,72,80,66
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/9/2010,,83,103,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/10/2010,,72,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/11/2010,,71,76,67
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/12/2010,,71,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/13/2010,,71,83,57
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/14/2010,,74,90,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/15/2010,,82,97,68
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/16/2010,,74,83,70
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/17/2010,,71,75,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/18/2010,,70,76,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/19/2010,,70,74,64
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/20/2010,,69,74,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/21/2010,,71,83,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/22/2010,,70,76,64
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/23/2010,,70,,66
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/24/2010,,70,,66
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/25/2010,,71,81,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/26/2010,,75,86,65
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/27/2010,,72,78,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/28/2010,,72,77,66
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/29/2010,,72,79,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/30/2010,,73,81,64
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",5/31/2010,,76,90,61
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/1/2010,,77,104,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/2/2010,,72,80,66
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/3/2010,,72,,62
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/4/2010,,73,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/5/2010,,73,79,64
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/6/2010,,76,88,66
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/7/2010,,74,,71
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/8/2010,,74,81,69
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/9/2010,,74,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/10/2010,,76,90,63
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/11/2010,,75,80,72
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/12/2010,,76,81,70
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/13/2010,,76,81,69
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/14/2010,,78,86,69
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/15/2010,,78,86,73
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/16/2010,,80,86,74
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/17/2010,,81,87,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/18/2010,,81,88,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/19/2010,,81,88,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/20/2010,,85,101,71
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/21/2010,,91,108,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/22/2010,,80,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/23/2010,,78,83,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/24/2010,,77,81,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/25/2010,,77,81,73
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/26/2010,,76,81,55
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/27/2010,,75,81,68
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/28/2010,,82,95,69
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/29/2010,,78,83,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",6/30/2010,,77,,74
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/1/2010,,78,83,74
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/2/2010,,79,83,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/3/2010,,79,84,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/4/2010,,80,85,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/5/2010,,79,84,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/6/2010,,80,85,71
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/7/2010,,80,85,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/8/2010,,81,86,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/9/2010,,80,86,77
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/10/2010,,79,84,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/11/2010,,79,,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/12/2010,,80,85,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/13/2010,,81,86,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/14/2010,,81,89,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/15/2010,,82,89,77
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/16/2010,,82,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/17/2010,,81,87,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/18/2010,,81,88,72
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/19/2010,,83,,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/20/2010,,82,87,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/21/2010,,83,89,77
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/22/2010,,82,88,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/23/2010,,83,90,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/24/2010,,83,87,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/25/2010,,84,93,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/26/2010,,84,94,73
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/27/2010,,83,90,74
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/28/2010,,82,87,79
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/29/2010,,82,87,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/30/2010,,82,95,77
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",7/31/2010,,82,,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/1/2010,,82,87,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/2/2010,,83,88,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/3/2010,,83,89,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/4/2010,,83,91,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/5/2010,,82,90,71
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/6/2010,,83,89,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/7/2010,,83,90,77
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/8/2010,,83,,79
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/9/2010,,82,87,79
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/10/2010,,83,89,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/11/2010,,83,89,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/12/2010,,83,88,80
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/13/2010,,84,90,79
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/14/2010,,83,89,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/15/2010,,84,91,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/16/2010,,85,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/17/2010,,85,90,80
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/18/2010,,84,91,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/19/2010,,85,91,80
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/20/2010,,85,,81
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/21/2010,,85,90,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/22/2010,,84,89,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/23/2010,,84,89,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/24/2010,,83,88,79
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/25/2010,,83,88,79
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/26/2010,,84,89,80
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/27/2010,,84,90,80
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/28/2010,,83,90,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/29/2010,,80,89,69
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/30/2010,,81,88,69
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",8/31/2010,,82,88,74
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/1/2010,,84,89,78
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/2/2010,,83,87,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/3/2010,,82,87,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/4/2010,,80,86,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/5/2010,,80,87,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/6/2010,,83,89,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/7/2010,,82,89,72
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/8/2010,,82,86,77
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/9/2010,,81,87,77
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/10/2010,,80,87,71
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/11/2010,,81,87,74
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/12/2010,,80,,70
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/13/2010,,79,86,71
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/14/2010,,80,86,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/15/2010,,80,85,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/16/2010,,80,85,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/17/2010,,80,87,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/18/2010,,81,86,77
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/19/2010,,81,87,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/20/2010,,80,86,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/21/2010,,79,84,72
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/22/2010,,79,85,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/23/2010,,79,87,71
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/24/2010,,80,87,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/25/2010,,79,91,67
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/26/2010,,82,100,69
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/27/2010,,81,94,71
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/28/2010,,81,91,72
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/29/2010,,81,94,68
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",9/30/2010,,83,98,68
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/1/2010,,82,94,70
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/2/2010,,82,91,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/3/2010,,80,86,77
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/4/2010,,78,83,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/5/2010,,78,83,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/6/2010,,78,82,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/7/2010,,79,83,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/8/2010,,76,83,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/9/2010,,74,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/10/2010,,72,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/11/2010,,74,83,63
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/12/2010,,75,87,64
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/13/2010,,77,89,66
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/14/2010,,83,101,67
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/15/2010,,80,,71
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/17/2010,,80,86,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/18/2010,,79,90,71
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/19/2010,,83,99,70
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/20/2010,,81,89,76
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/21/2010,,77,81,75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/22/2010,,76,81,73
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/23/2010,,75,80,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/24/2010,,74,79,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/25/2010,,71,79,62
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/26/2010,,71,81,58
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/27/2010,,76,87,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/28/2010,,75,,70
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/29/2010,0.02,73,,70
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/30/2010,0.2,72,,68
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",10/31/2010,0.02,68,70,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/1/2010,0,71,78,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/2/2010,0.04,71,78,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/3/2010,0,71,79,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/4/2010,,74,81,71
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/5/2010,,75,81,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/6/2010,,72,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/7/2010,,69,76,60
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/8/2010,,67,77,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/9/2010,,69,79,58
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/10/2010,,67,79,55
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/11/2010,,67,81,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/12/2010,,67,81,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/13/2010,,74,85,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/14/2010,,72,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/15/2010,,68,77,58
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/16/2010,,67,76,58
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/17/2010,,67,76,57
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/18/2010,,69,77,58
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/19/2010,,72,77,68
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/20/2010,,72,77,69
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/21/2010,,72,76,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/22/2010,,71,76,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/23/2010,,68,76,58
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/24/2010,,65,76,55
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/25/2010,,65,78,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/26/2010,,65,79,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/27/2010,,65,77,52
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/28/2010,,68,78,56
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/29/2010,,71,81,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",11/30/2010,,70,80,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/1/2010,,67,78,57
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/2/2010,,67,79,56
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/3/2010,,66,81,52
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/4/2010,,60,74,47
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/5/2010,,65,75,52
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/6/2010,,68,73,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/7/2010,,68,72,66
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/8/2010,,67,73,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/9/2010,,66,73,57
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/10/2010,,65,74,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/11/2010,0.2,60,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/12/2010,0.24,53,,48
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/13/2010,0.79,56,64,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/14/2010,0,54,68,43
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/15/2010,,55,69,44
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/16/2010,,58,75,45
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/17/2010,,59,66,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/18/2010,,56,,47
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/19/2010,,59,68,47
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/20/2010,,60,71,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/21/2010,,64,71,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/22/2010,,65,72,56
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/23/2010,,62,72,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/24/2010,,55,,48
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/25/2010,,58,69,49
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/26/2010,,59,70,53
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/27/2010,,60,72,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/28/2010,,62,76,47
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/29/2010,,67,71,59
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/30/2010,,66,71,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",12/31/2010,,63,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/1/2011,0.01,58,64,53
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/2/2011,0.04,59,67,53
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/3/2011,0,59,68,49
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/4/2011,,58,67,43
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/5/2011,0.08,60,,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/6/2011,0,60,67,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/7/2011,0.03,58,63,48
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/8/2011,0.24,61,65,58
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/9/2011,0,63,67,60
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/10/2011,,63,69,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/11/2011,,59,68,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/12/2011,,58,67,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/13/2011,,57,67,47
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/14/2011,0.16,55,65,49
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/15/2011,0.63,61,68,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/16/2011,0.28,59,65,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/17/2011,0.01,56,60,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/18/2011,0.04,59,66,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/19/2011,0.28,59,65,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/20/2011,0,58,67,50
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/21/2011,,58,68,49
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/22/2011,,58,67,42
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/23/2011,,57,67,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/24/2011,,57,66,46
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/25/2011,,56,,46
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/26/2011,,60,68,49
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/27/2011,,58,66,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/28/2011,,60,70,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/29/2011,,64,71,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/30/2011,0.02,62,66,58
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",1/31/2011,0.08,60,,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/1/2011,0,59,65,51
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/2/2011,,59,65,53
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/3/2011,,58,65,52
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/4/2011,,60,,55
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/5/2011,0.01,61,67,57
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/6/2011,0,60,,55
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/7/2011,0.31,60,67,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/8/2011,0,60,67,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/9/2011,,58,67,48
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/10/2011,,61,,54
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/11/2011,,62,68,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/12/2011,,59,67,49
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/13/2011,,59,63,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/14/2011,,58,67,46
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/15/2011,0.12,61,69,
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2/16/2011,0,62,68,
